line,reason,pickup_ts,dropoff_ts,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,distance,fare
13977,bad_distance,,,,,,,,
13978,bad_distance,,,,,,,,
13979,bad_distance,,,,,,,,
13980,bad_distance,,,,,,,,
13981,bad_distance,,,,,,,,
13982,bad_distance,,,,,,,,
13983,bad_distance,,,,,,,,
13984,bad_distance,,,,,,,,
13985,bad_distance,,,,,,,,
13986,bad_distance,,,,,,,,
13987,bad_distance,,,,,,,,
13988,bad_distance,,,,,,,,
13989,bad_distance,,,,,,,,
13990,bad_distance,,,,,,,,
13991,bad_distance,,,,,,,,
13992,bad_distance,,,,,,,,
13993,bad_distance,,,,,,,,
13994,bad_distance,,,,,,,,
13995,bad_distance,,,,,,,,
13996,bad_distance,,,,,,,,
13997,bad_distance,,,,,,,,
13998,bad_distance,,,,,,,,
13999,bad_distance,,,,,,,,
14000,bad_distance,,,,,,,,
14001,bad_distance,,,,,,,,
14002,bad_distance,,,,,,,,
14003,bad_distance,,,,,,,,
14004,bad_distance,,,,,,,,
14005,bad_distance,,,,,,,,
14006,bad_distance,,,,,,,,
14007,bad_distance,,,,,,,,
14008,bad_distance,,,,,,,,
14009,bad_distance,,,,,,,,
14010,bad_distance,,,,,,,,
14011,bad_distance,,,,,,,,
14012,bad_distance,,,,,,,,
14013,bad_distance,,,,,,,,
14014,bad_distance,,,,,,,,
14015,bad_distance,,,,,,,,
14016,bad_distance,,,,,,,,
14017,bad_distance,,,,,,,,
14018,bad_distance,,,,,,,,
14019,bad_distance,,,,,,,,
14020,bad_distance,,,,,,,,
14021,bad_distance,,,,,,,,
14022,bad_distance,,,,,,,,
14023,bad_distance,,,,,,,,
14024,bad_distance,,,,,,,,
14025,bad_distance,,,,,,,,
14026,bad_distance,,,,,,,,
14027,bad_distance,,,,,,,,
14028,bad_distance,,,,,,,,
14029,bad_distance,,,,,,,,
14030,bad_distance,,,,,,,,
14031,bad_distance,,,,,,,,
14032,bad_distance,,,,,,,,
14033,bad_distance,,,,,,,,
14034,bad_distance,,,,,,,,
14035,bad_distance,,,,,,,,
14036,bad_distance,,,,,,,,
14037,bad_distance,,,,,,,,
14038,bad_distance,,,,,,,,
14039,bad_distance,,,,,,,,
14040,bad_distance,,,,,,,,
14041,bad_distance,,,,,,,,
14042,bad_distance,,,,,,,,
14043,bad_distance,,,,,,,,
14044,bad_distance,,,,,,,,
14045,bad_distance,,,,,,,,
14046,bad_distance,,,,,,,,
14047,bad_distance,,,,,,,,
14048,bad_distance,,,,,,,,
14049,bad_distance,,,,,,,,
14050,bad_distance,,,,,,,,
14051,bad_distance,,,,,,,,
14052,bad_distance,,,,,,,,
14053,bad_distance,,,,,,,,
14054,bad_distance,,,,,,,,
14055,bad_distance,,,,,,,,
14056,bad_distance,,,,,,,,
14057,bad_distance,,,,,,,,
14058,bad_distance,,,,,,,,
14059,bad_distance,,,,,,,,
14060,bad_distance,,,,,,,,
14061,bad_distance,,,,,,,,
14062,bad_distance,,,,,,,,
14063,bad_distance,,,,,,,,
14064,bad_distance,,,,,,,,
14065,bad_distance,,,,,,,,
14066,bad_distance,,,,,,,,
14067,bad_distance,,,,,,,,
14068,bad_distance,,,,,,,,
14069,bad_distance,,,,,,,,
14070,bad_distance,,,,,,,,
14071,bad_distance,,,,,,,,
14072,bad_distance,,,,,,,,
14073,bad_distance,,,,,,,,
14074,bad_distance,,,,,,,,
14075,bad_distance,,,,,,,,
14076,bad_distance,,,,,,,,
14077,bad_distance,,,,,,,,
14078,bad_distance,,,,,,,,
14079,bad_distance,,,,,,,,
14080,bad_distance,,,,,,,,
14081,bad_distance,,,,,,,,
14082,bad_distance,,,,,,,,
14083,bad_distance,,,,,,,,
14084,bad_distance,,,,,,,,
14085,bad_distance,,,,,,,,
14086,bad_distance,,,,,,,,
14087,bad_distance,,,,,,,,
14088,bad_distance,,,,,,,,
14089,bad_distance,,,,,,,,
14090,bad_distance,,,,,,,,
14091,bad_distance,,,,,,,,
14092,bad_distance,,,,,,,,
14093,bad_distance,,,,,,,,
14094,bad_distance,,,,,,,,
14095,bad_distance,,,,,,,,
14096,bad_distance,,,,,,,,
14097,bad_distance,,,,,,,,
14098,bad_distance,,,,,,,,
14099,bad_distance,,,,,,,,
14100,bad_distance,,,,,,,,
14101,bad_distance,,,,,,,,
14102,bad_distance,,,,,,,,
14103,bad_distance,,,,,,,,
14104,bad_distance,,,,,,,,
14105,bad_distance,,,,,,,,
14106,bad_distance,,,,,,,,
14107,bad_distance,,,,,,,,
14108,bad_distance,,,,,,,,
14109,bad_distance,,,,,,,,
14110,bad_distance,,,,,,,,
14111,bad_distance,,,,,,,,
14112,bad_distance,,,,,,,,
14113,bad_distance,,,,,,,,
14114,bad_distance,,,,,,,,
14115,bad_distance,,,,,,,,
14116,bad_distance,,,,,,,,
14117,bad_distance,,,,,,,,
14118,bad_distance,,,,,,,,
14119,bad_distance,,,,,,,,
14120,bad_distance,,,,,,,,
14121,bad_distance,,,,,,,,
14122,bad_distance,,,,,,,,
14123,bad_distance,,,,,,,,
14124,bad_distance,,,,,,,,
14125,bad_distance,,,,,,,,
14126,bad_distance,,,,,,,,
14127,bad_distance,,,,,,,,
14128,bad_distance,,,,,,,,
14129,bad_distance,,,,,,,,
14130,bad_distance,,,,,,,,
14131,bad_distance,,,,,,,,
14132,bad_distance,,,,,,,,
14133,bad_distance,,,,,,,,
14134,bad_distance,,,,,,,,
14135,bad_distance,,,,,,,,
14136,bad_distance,,,,,,,,
14137,bad_distance,,,,,,,,
14138,bad_distance,,,,,,,,
14139,bad_distance,,,,,,,,
14140,bad_distance,,,,,,,,
14141,bad_distance,,,,,,,,
14142,bad_distance,,,,,,,,
14143,bad_distance,,,,,,,,
14144,bad_distance,,,,,,,,
14145,bad_distance,,,,,,,,
14146,bad_distance,,,,,,,,
14147,bad_distance,,,,,,,,
14148,bad_distance,,,,,,,,
14149,bad_distance,,,,,,,,
14150,bad_distance,,,,,,,,
14151,bad_distance,,,,,,,,
14152,bad_distance,,,,,,,,
14153,bad_distance,,,,,,,,
14154,bad_distance,,,,,,,,
14155,bad_distance,,,,,,,,
14156,bad_distance,,,,,,,,
14157,bad_distance,,,,,,,,
14158,bad_distance,,,,,,,,
14159,bad_distance,,,,,,,,
14160,bad_distance,,,,,,,,
14161,bad_distance,,,,,,,,
14162,bad_distance,,,,,,,,
14163,bad_distance,,,,,,,,
14164,bad_distance,,,,,,,,
14165,bad_distance,,,,,,,,
14166,bad_distance,,,,,,,,
14167,bad_distance,,,,,,,,
14168,bad_distance,,,,,,,,
14169,bad_distance,,,,,,,,
14170,bad_distance,,,,,,,,
14171,bad_distance,,,,,,,,
14172,bad_distance,,,,,,,,
14173,bad_distance,,,,,,,,
14174,bad_distance,,,,,,,,
14175,bad_distance,,,,,,,,
14176,bad_distance,,,,,,,,
14177,bad_distance,,,,,,,,
14178,bad_distance,,,,,,,,
14179,bad_distance,,,,,,,,
14180,bad_distance,,,,,,,,
14181,bad_distance,,,,,,,,
14182,bad_distance,,,,,,,,
14183,bad_distance,,,,,,,,
14184,bad_distance,,,,,,,,
14185,bad_distance,,,,,,,,
14186,bad_distance,,,,,,,,
14187,bad_distance,,,,,,,,
14188,bad_distance,,,,,,,,
14189,bad_distance,,,,,,,,
14190,bad_distance,,,,,,,,
14191,bad_distance,,,,,,,,
14192,bad_distance,,,,,,,,
14193,bad_distance,,,,,,,,
14194,bad_distance,,,,,,,,
14195,bad_distance,,,,,,,,
14196,bad_distance,,,,,,,,
14197,bad_distance,,,,,,,,
14198,bad_distance,,,,,,,,
14199,bad_distance,,,,,,,,
14200,bad_distance,,,,,,,,
14201,bad_distance,,,,,,,,
14202,bad_distance,,,,,,,,
14203,bad_distance,,,,,,,,
14204,bad_distance,,,,,,,,
14205,bad_distance,,,,,,,,
14206,bad_distance,,,,,,,,
14207,bad_distance,,,,,,,,
14208,bad_distance,,,,,,,,
14209,bad_distance,,,,,,,,
14210,bad_distance,,,,,,,,
14211,bad_distance,,,,,,,,
14212,bad_distance,,,,,,,,
14213,bad_distance,,,,,,,,
14214,bad_distance,,,,,,,,
14215,bad_distance,,,,,,,,
14216,bad_distance,,,,,,,,
14217,bad_distance,,,,,,,,
14218,bad_distance,,,,,,,,
14219,bad_distance,,,,,,,,
14220,bad_distance,,,,,,,,
14221,bad_distance,,,,,,,,
14222,bad_distance,,,,,,,,
14223,bad_distance,,,,,,,,
14224,bad_distance,,,,,,,,
14225,bad_distance,,,,,,,,
14226,bad_distance,,,,,,,,
14227,bad_distance,,,,,,,,
14228,bad_distance,,,,,,,,
14229,bad_distance,,,,,,,,
14230,bad_distance,,,,,,,,
14231,bad_distance,,,,,,,,
14232,bad_distance,,,,,,,,
14233,bad_distance,,,,,,,,
14234,bad_distance,,,,,,,,
14235,bad_distance,,,,,,,,
14236,bad_distance,,,,,,,,
14237,bad_distance,,,,,,,,
14238,bad_distance,,,,,,,,
14239,bad_distance,,,,,,,,
14240,bad_distance,,,,,,,,
14241,bad_distance,,,,,,,,
14242,bad_distance,,,,,,,,
14243,bad_distance,,,,,,,,
14244,bad_distance,,,,,,,,
14245,bad_distance,,,,,,,,
14246,bad_distance,,,,,,,,
14247,bad_distance,,,,,,,,
14248,bad_distance,,,,,,,,
14249,bad_distance,,,,,,,,
14250,bad_distance,,,,,,,,
14251,bad_distance,,,,,,,,
14252,bad_distance,,,,,,,,
14253,bad_distance,,,,,,,,
14254,bad_distance,,,,,,,,
14255,bad_distance,,,,,,,,
14256,bad_distance,,,,,,,,
14257,bad_distance,,,,,,,,
14258,bad_distance,,,,,,,,
14259,bad_distance,,,,,,,,
14260,bad_distance,,,,,,,,
14261,bad_distance,,,,,,,,
14262,bad_distance,,,,,,,,
14263,bad_distance,,,,,,,,
14264,bad_distance,,,,,,,,
14265,bad_distance,,,,,,,,
14266,bad_distance,,,,,,,,
14267,bad_distance,,,,,,,,
14268,bad_distance,,,,,,,,
14269,bad_distance,,,,,,,,
14270,bad_distance,,,,,,,,
14271,bad_distance,,,,,,,,
14272,bad_distance,,,,,,,,
14273,bad_distance,,,,,,,,
14274,bad_distance,,,,,,,,
14275,bad_distance,,,,,,,,
14276,bad_distance,,,,,,,,
14277,bad_distance,,,,,,,,
14278,bad_distance,,,,,,,,
14279,bad_distance,,,,,,,,
14280,bad_distance,,,,,,,,
14281,bad_distance,,,,,,,,
14282,bad_distance,,,,,,,,
14283,bad_distance,,,,,,,,
14284,bad_distance,,,,,,,,
14285,bad_distance,,,,,,,,
14286,bad_distance,,,,,,,,
14287,bad_distance,,,,,,,,
14288,bad_distance,,,,,,,,
14289,bad_distance,,,,,,,,
14290,bad_distance,,,,,,,,
14291,bad_distance,,,,,,,,
14292,bad_distance,,,,,,,,
14293,bad_distance,,,,,,,,
14294,bad_distance,,,,,,,,
14295,bad_distance,,,,,,,,
14296,bad_distance,,,,,,,,
14297,bad_distance,,,,,,,,
14298,bad_distance,,,,,,,,
14299,bad_distance,,,,,,,,
14300,bad_distance,,,,,,,,
14301,bad_distance,,,,,,,,
14302,bad_distance,,,,,,,,
14303,bad_distance,,,,,,,,
14304,bad_distance,,,,,,,,
14305,bad_distance,,,,,,,,
14306,bad_distance,,,,,,,,
14307,bad_distance,,,,,,,,
14308,bad_distance,,,,,,,,
14309,bad_distance,,,,,,,,
14310,bad_distance,,,,,,,,
14311,bad_distance,,,,,,,,
14312,bad_distance,,,,,,,,
14313,bad_distance,,,,,,,,
14314,bad_distance,,,,,,,,
14315,bad_distance,,,,,,,,
14316,bad_distance,,,,,,,,
14317,bad_distance,,,,,,,,
14318,bad_distance,,,,,,,,
14319,bad_distance,,,,,,,,
14320,bad_distance,,,,,,,,
14321,bad_distance,,,,,,,,
14322,bad_distance,,,,,,,,
14323,bad_distance,,,,,,,,
14324,bad_distance,,,,,,,,
14325,bad_distance,,,,,,,,
14326,bad_distance,,,,,,,,
14327,bad_distance,,,,,,,,
14328,bad_distance,,,,,,,,
14329,bad_distance,,,,,,,,
14330,bad_distance,,,,,,,,
14331,bad_distance,,,,,,,,
14332,bad_distance,,,,,,,,
14333,bad_distance,,,,,,,,
14334,bad_distance,,,,,,,,
14335,bad_distance,,,,,,,,
14336,bad_distance,,,,,,,,
14337,bad_distance,,,,,,,,
14338,bad_distance,,,,,,,,
14339,bad_distance,,,,,,,,
14340,bad_distance,,,,,,,,
14341,bad_distance,,,,,,,,
14342,bad_distance,,,,,,,,
14343,bad_distance,,,,,,,,
14344,bad_distance,,,,,,,,
14345,bad_distance,,,,,,,,
14346,bad_distance,,,,,,,,
14347,bad_distance,,,,,,,,
14348,bad_distance,,,,,,,,
14349,bad_distance,,,,,,,,
14350,bad_distance,,,,,,,,
14351,bad_distance,,,,,,,,
14352,bad_distance,,,,,,,,
14353,bad_distance,,,,,,,,
14354,bad_distance,,,,,,,,
14355,bad_distance,,,,,,,,
14356,bad_distance,,,,,,,,
14357,bad_distance,,,,,,,,
14358,bad_distance,,,,,,,,
14359,bad_distance,,,,,,,,
14360,bad_distance,,,,,,,,
14361,bad_distance,,,,,,,,
14362,bad_distance,,,,,,,,
14363,bad_distance,,,,,,,,
14364,bad_distance,,,,,,,,
14365,bad_distance,,,,,,,,
14366,bad_distance,,,,,,,,
14367,bad_distance,,,,,,,,
14368,bad_distance,,,,,,,,
14369,bad_distance,,,,,,,,
14370,bad_distance,,,,,,,,
14371,bad_distance,,,,,,,,
14372,bad_distance,,,,,,,,
14373,bad_distance,,,,,,,,
14374,bad_distance,,,,,,,,
14375,bad_distance,,,,,,,,
14376,bad_distance,,,,,,,,
14377,bad_distance,,,,,,,,
14378,bad_distance,,,,,,,,
14379,bad_distance,,,,,,,,
14380,bad_distance,,,,,,,,
14381,bad_distance,,,,,,,,
14382,bad_distance,,,,,,,,
14383,bad_distance,,,,,,,,
14384,bad_distance,,,,,,,,
14385,bad_distance,,,,,,,,
14386,bad_distance,,,,,,,,
14387,bad_distance,,,,,,,,
14388,bad_distance,,,,,,,,
14389,bad_distance,,,,,,,,
14390,bad_distance,,,,,,,,
14391,bad_distance,,,,,,,,
14392,bad_distance,,,,,,,,
14393,bad_distance,,,,,,,,
14394,bad_distance,,,,,,,,
14395,bad_distance,,,,,,,,
14396,bad_distance,,,,,,,,
14397,bad_distance,,,,,,,,
14398,bad_distance,,,,,,,,
14399,bad_distance,,,,,,,,
14400,bad_distance,,,,,,,,
14401,bad_distance,,,,,,,,
14402,bad_distance,,,,,,,,
14403,bad_distance,,,,,,,,
14404,bad_distance,,,,,,,,
14405,bad_distance,,,,,,,,
14406,bad_distance,,,,,,,,
14407,bad_distance,,,,,,,,
14408,bad_distance,,,,,,,,
14409,bad_distance,,,,,,,,
14410,bad_distance,,,,,,,,
14411,bad_distance,,,,,,,,
14412,bad_distance,,,,,,,,
14413,bad_distance,,,,,,,,
14414,bad_distance,,,,,,,,
14415,bad_distance,,,,,,,,
14416,bad_distance,,,,,,,,
14417,bad_distance,,,,,,,,
14418,bad_distance,,,,,,,,
14419,bad_distance,,,,,,,,
14420,bad_distance,,,,,,,,
14421,bad_distance,,,,,,,,
14422,bad_distance,,,,,,,,
14423,bad_distance,,,,,,,,
14424,bad_distance,,,,,,,,
14425,bad_distance,,,,,,,,
14426,bad_distance,,,,,,,,
14427,bad_distance,,,,,,,,
14428,bad_distance,,,,,,,,
14429,bad_distance,,,,,,,,
14430,bad_distance,,,,,,,,
14431,bad_distance,,,,,,,,
14432,bad_distance,,,,,,,,
14433,bad_distance,,,,,,,,
14434,bad_distance,,,,,,,,
14435,bad_distance,,,,,,,,
14436,bad_distance,,,,,,,,
14437,bad_distance,,,,,,,,
14438,bad_distance,,,,,,,,
14439,bad_distance,,,,,,,,
14440,bad_distance,,,,,,,,
14441,bad_distance,,,,,,,,
14442,bad_distance,,,,,,,,
14443,bad_distance,,,,,,,,
14444,bad_distance,,,,,,,,
14445,bad_distance,,,,,,,,
14446,bad_distance,,,,,,,,
14447,bad_distance,,,,,,,,
14448,bad_distance,,,,,,,,
14449,bad_distance,,,,,,,,
14450,bad_distance,,,,,,,,
14451,bad_distance,,,,,,,,
14452,bad_distance,,,,,,,,
14453,bad_distance,,,,,,,,
14454,bad_distance,,,,,,,,
14455,bad_distance,,,,,,,,
14456,bad_distance,,,,,,,,
14457,bad_distance,,,,,,,,
14458,bad_distance,,,,,,,,
14459,bad_distance,,,,,,,,
14460,bad_distance,,,,,,,,
14461,bad_distance,,,,,,,,
14462,bad_distance,,,,,,,,
14463,bad_distance,,,,,,,,
14464,bad_distance,,,,,,,,
14465,bad_distance,,,,,,,,
14466,bad_distance,,,,,,,,
14467,bad_distance,,,,,,,,
14468,bad_distance,,,,,,,,
14469,bad_distance,,,,,,,,
14470,bad_distance,,,,,,,,
14471,bad_distance,,,,,,,,
14472,bad_distance,,,,,,,,
14473,bad_distance,,,,,,,,
14474,bad_distance,,,,,,,,
14475,bad_distance,,,,,,,,
14476,bad_distance,,,,,,,,
14477,bad_distance,,,,,,,,
14478,bad_distance,,,,,,,,
14479,bad_distance,,,,,,,,
14480,bad_distance,,,,,,,,
14481,bad_distance,,,,,,,,
14482,bad_distance,,,,,,,,
14483,bad_distance,,,,,,,,
14484,bad_distance,,,,,,,,
14485,bad_distance,,,,,,,,
14486,bad_distance,,,,,,,,
14487,bad_distance,,,,,,,,
14488,bad_distance,,,,,,,,
14489,bad_distance,,,,,,,,
14490,bad_distance,,,,,,,,
14491,bad_distance,,,,,,,,
14492,bad_distance,,,,,,,,
14493,bad_distance,,,,,,,,
14494,bad_distance,,,,,,,,
14495,bad_distance,,,,,,,,
14496,bad_distance,,,,,,,,
14497,bad_distance,,,,,,,,
14498,bad_distance,,,,,,,,
14499,bad_distance,,,,,,,,
14500,bad_distance,,,,,,,,
14501,bad_distance,,,,,,,,
14502,bad_distance,,,,,,,,
14503,bad_coordinates,,,40.644718170166016,-73.78179168701172,41.311519622802734,-72.71139526367188,,
14504,bad_distance,,,,,,,,
14505,bad_distance,,,,,,,,
14506,bad_distance,,,,,,,,
14507,bad_distance,,,,,,,,
14508,bad_distance,,,,,,,,
14509,bad_distance,,,,,,,,
14510,bad_distance,,,,,,,,
14511,bad_distance,,,,,,,,
14512,bad_distance,,,,,,,,
14513,bad_distance,,,,,,,,
14514,bad_distance,,,,,,,,
14515,bad_distance,,,,,,,,
14516,bad_distance,,,,,,,,
14517,bad_distance,,,,,,,,
14518,bad_distance,,,,,,,,
14519,bad_distance,,,,,,,,
14520,bad_distance,,,,,,,,
14521,bad_distance,,,,,,,,
14522,bad_distance,,,,,,,,
14523,bad_distance,,,,,,,,
14524,bad_distance,,,,,,,,
14525,bad_distance,,,,,,,,
14526,bad_distance,,,,,,,,
14527,bad_distance,,,,,,,,
14528,bad_distance,,,,,,,,
14529,bad_distance,,,,,,,,
14530,bad_distance,,,,,,,,
14531,bad_distance,,,,,,,,
14532,bad_distance,,,,,,,,
14533,bad_distance,,,,,,,,
14534,bad_distance,,,,,,,,
14535,bad_distance,,,,,,,,
14536,bad_distance,,,,,,,,
14537,bad_distance,,,,,,,,
14538,bad_distance,,,,,,,,
14539,bad_distance,,,,,,,,
14540,bad_distance,,,,,,,,
14541,bad_distance,,,,,,,,
14542,bad_distance,,,,,,,,
14543,bad_distance,,,,,,,,
14544,bad_distance,,,,,,,,
14545,bad_distance,,,,,,,,
14546,bad_distance,,,,,,,,
14547,bad_distance,,,,,,,,
14548,bad_distance,,,,,,,,
14549,bad_distance,,,,,,,,
14550,bad_distance,,,,,,,,
14551,bad_distance,,,,,,,,
14552,bad_distance,,,,,,,,
14553,bad_distance,,,,,,,,
14554,bad_distance,,,,,,,,
14555,bad_distance,,,,,,,,
14556,bad_distance,,,,,,,,
14557,bad_distance,,,,,,,,
14558,bad_distance,,,,,,,,
14559,bad_distance,,,,,,,,
14560,bad_distance,,,,,,,,
14561,bad_distance,,,,,,,,
14562,bad_distance,,,,,,,,
14563,bad_distance,,,,,,,,
14564,bad_distance,,,,,,,,
14565,bad_distance,,,,,,,,
14566,bad_distance,,,,,,,,
14567,bad_distance,,,,,,,,
14568,bad_distance,,,,,,,,
14569,bad_distance,,,,,,,,
14570,bad_distance,,,,,,,,
14571,bad_distance,,,,,,,,
14572,bad_distance,,,,,,,,
14573,bad_distance,,,,,,,,
14574,bad_distance,,,,,,,,
14575,bad_distance,,,,,,,,
14576,bad_distance,,,,,,,,
14577,bad_distance,,,,,,,,
14578,bad_distance,,,,,,,,
14579,bad_distance,,,,,,,,
14580,bad_distance,,,,,,,,
14581,bad_distance,,,,,,,,
14582,bad_distance,,,,,,,,
14583,bad_distance,,,,,,,,
14584,bad_distance,,,,,,,,
14585,bad_distance,,,,,,,,
14586,bad_distance,,,,,,,,
14587,bad_distance,,,,,,,,
14588,bad_distance,,,,,,,,
14589,bad_distance,,,,,,,,
14590,bad_distance,,,,,,,,
14591,bad_distance,,,,,,,,
14592,bad_distance,,,,,,,,
14593,bad_distance,,,,,,,,
14594,bad_distance,,,,,,,,
14595,bad_distance,,,,,,,,
14596,bad_distance,,,,,,,,
14597,bad_distance,,,,,,,,
14598,bad_distance,,,,,,,,
14599,bad_distance,,,,,,,,
14600,bad_distance,,,,,,,,
14601,bad_distance,,,,,,,,
14602,bad_distance,,,,,,,,
14603,bad_distance,,,,,,,,
14604,bad_distance,,,,,,,,
14605,bad_distance,,,,,,,,
14606,bad_distance,,,,,,,,
14607,bad_distance,,,,,,,,
14608,bad_distance,,,,,,,,
14609,bad_distance,,,,,,,,
14610,bad_distance,,,,,,,,
14611,bad_distance,,,,,,,,
14612,bad_distance,,,,,,,,
14613,bad_distance,,,,,,,,
14614,bad_distance,,,,,,,,
14615,bad_distance,,,,,,,,
14616,bad_distance,,,,,,,,
14617,bad_distance,,,,,,,,
14618,bad_distance,,,,,,,,
14619,bad_distance,,,,,,,,
14620,bad_distance,,,,,,,,
14621,bad_distance,,,,,,,,
14622,bad_distance,,,,,,,,
14623,bad_distance,,,,,,,,
14624,bad_distance,,,,,,,,
14625,bad_distance,,,,,,,,
14626,bad_distance,,,,,,,,
14627,bad_distance,,,,,,,,
14628,bad_distance,,,,,,,,
14629,bad_distance,,,,,,,,
14630,bad_distance,,,,,,,,
14631,bad_distance,,,,,,,,
14632,bad_distance,,,,,,,,
14633,bad_distance,,,,,,,,
14634,bad_distance,,,,,,,,
14635,bad_distance,,,,,,,,
14636,bad_distance,,,,,,,,
14637,bad_distance,,,,,,,,
14638,bad_distance,,,,,,,,
14639,bad_distance,,,,,,,,
14640,bad_distance,,,,,,,,
14641,bad_distance,,,,,,,,
14642,bad_distance,,,,,,,,
14643,bad_distance,,,,,,,,
14644,bad_distance,,,,,,,,
14645,bad_distance,,,,,,,,
14646,bad_distance,,,,,,,,
14647,bad_distance,,,,,,,,
14648,bad_distance,,,,,,,,
14649,bad_distance,,,,,,,,
14650,bad_distance,,,,,,,,
14651,bad_distance,,,,,,,,
14652,bad_distance,,,,,,,,
14653,bad_distance,,,,,,,,
14654,bad_distance,,,,,,,,
14655,bad_distance,,,,,,,,
14656,bad_distance,,,,,,,,
14657,bad_distance,,,,,,,,
14658,bad_distance,,,,,,,,
14659,bad_distance,,,,,,,,
14660,bad_distance,,,,,,,,
14661,bad_distance,,,,,,,,
14662,bad_distance,,,,,,,,
14663,bad_distance,,,,,,,,
14664,bad_distance,,,,,,,,
14665,bad_distance,,,,,,,,
14666,bad_distance,,,,,,,,
14667,bad_distance,,,,,,,,
14668,bad_distance,,,,,,,,
14669,bad_distance,,,,,,,,
14670,bad_distance,,,,,,,,
14671,bad_distance,,,,,,,,
14672,bad_distance,,,,,,,,
14673,bad_distance,,,,,,,,
14674,bad_distance,,,,,,,,
14675,bad_distance,,,,,,,,
14676,bad_distance,,,,,,,,
14677,bad_distance,,,,,,,,
14678,bad_distance,,,,,,,,
14679,bad_distance,,,,,,,,
14680,bad_distance,,,,,,,,
14681,bad_distance,,,,,,,,
14682,bad_distance,,,,,,,,
14683,bad_distance,,,,,,,,
14684,bad_distance,,,,,,,,
14685,bad_distance,,,,,,,,
14686,bad_distance,,,,,,,,
14687,bad_distance,,,,,,,,
14688,bad_distance,,,,,,,,
14689,bad_distance,,,,,,,,
14690,bad_distance,,,,,,,,
14691,bad_distance,,,,,,,,
14692,bad_distance,,,,,,,,
14693,bad_distance,,,,,,,,
14694,bad_distance,,,,,,,,
14695,bad_distance,,,,,,,,
14696,bad_distance,,,,,,,,
14697,bad_distance,,,,,,,,
14698,bad_distance,,,,,,,,
14699,bad_distance,,,,,,,,
14700,bad_distance,,,,,,,,
14701,bad_distance,,,,,,,,
14702,bad_distance,,,,,,,,
14703,bad_distance,,,,,,,,
14704,bad_distance,,,,,,,,
14705,bad_distance,,,,,,,,
14706,bad_distance,,,,,,,,
14707,bad_distance,,,,,,,,
14708,bad_distance,,,,,,,,
14709,bad_distance,,,,,,,,
14710,bad_distance,,,,,,,,
14711,bad_distance,,,,,,,,
14712,bad_distance,,,,,,,,
14713,bad_distance,,,,,,,,
14714,bad_distance,,,,,,,,
14715,bad_distance,,,,,,,,
14716,bad_distance,,,,,,,,
14717,bad_distance,,,,,,,,
14718,bad_distance,,,,,,,,
14719,bad_distance,,,,,,,,
14720,bad_distance,,,,,,,,
14721,bad_distance,,,,,,,,
14722,bad_distance,,,,,,,,
14723,bad_distance,,,,,,,,
14724,bad_distance,,,,,,,,
14725,bad_distance,,,,,,,,
14726,bad_distance,,,,,,,,
14727,bad_distance,,,,,,,,
14728,bad_distance,,,,,,,,
14729,bad_distance,,,,,,,,
14730,bad_distance,,,,,,,,
14731,bad_distance,,,,,,,,
14732,bad_distance,,,,,,,,
14733,bad_distance,,,,,,,,
14734,bad_distance,,,,,,,,
14735,bad_distance,,,,,,,,
14736,bad_distance,,,,,,,,
14737,bad_distance,,,,,,,,
14738,bad_distance,,,,,,,,
14739,bad_distance,,,,,,,,
14740,bad_distance,,,,,,,,
14741,bad_distance,,,,,,,,
14742,bad_distance,,,,,,,,
14743,bad_distance,,,,,,,,
14744,bad_distance,,,,,,,,
14745,bad_distance,,,,,,,,
14746,bad_distance,,,,,,,,
14747,bad_distance,,,,,,,,
14748,bad_distance,,,,,,,,
14749,bad_distance,,,,,,,,
14750,bad_distance,,,,,,,,
14751,bad_distance,,,,,,,,
14752,bad_distance,,,,,,,,
14753,bad_distance,,,,,,,,
14754,bad_distance,,,,,,,,
14755,bad_distance,,,,,,,,
14756,bad_distance,,,,,,,,
14757,bad_distance,,,,,,,,
14758,bad_distance,,,,,,,,
14759,bad_distance,,,,,,,,
14760,bad_distance,,,,,,,,
14761,bad_distance,,,,,,,,
14762,bad_distance,,,,,,,,
14763,bad_distance,,,,,,,,
14764,bad_distance,,,,,,,,
14765,bad_distance,,,,,,,,
14766,bad_distance,,,,,,,,
14767,bad_distance,,,,,,,,
14768,bad_distance,,,,,,,,
14769,bad_distance,,,,,,,,
14770,bad_distance,,,,,,,,
14771,bad_distance,,,,,,,,
14772,bad_distance,,,,,,,,
14773,bad_distance,,,,,,,,
14774,bad_distance,,,,,,,,
14775,bad_distance,,,,,,,,
14776,bad_distance,,,,,,,,
14777,bad_distance,,,,,,,,
14778,bad_distance,,,,,,,,
14779,bad_distance,,,,,,,,
14780,bad_distance,,,,,,,,
14781,bad_distance,,,,,,,,
14782,bad_distance,,,,,,,,
14783,bad_distance,,,,,,,,
14784,bad_distance,,,,,,,,
14785,bad_distance,,,,,,,,
14786,bad_distance,,,,,,,,
14787,bad_distance,,,,,,,,
14788,bad_distance,,,,,,,,
14789,bad_distance,,,,,,,,
14790,bad_distance,,,,,,,,
14791,bad_distance,,,,,,,,
14792,bad_distance,,,,,,,,
14793,bad_distance,,,,,,,,
14794,bad_distance,,,,,,,,
